transaction_id,account_id,transaction_type,amount,timestamp
5499,1082,DEBIT,1371,2025-07-08 05:38:26
5500,1082,DEBIT,3672,2026-02-19 15:07:00
5501,1082,CREDIT,3624,2026-05-14 22:09:40
5502,1082,DEBIT,4847,2025-08-14 18:03:48
5503,1082,CREDIT,4352,2025-12-22 18:00:09
5504,1082,DEBIT,264,2025-07-15 04:51:33
5505,1083,DEBIT,4604,2025-12-15 07:29:42
5506,1083,CREDIT,2146,2026-01-22 10:47:33
5507,1083,CREDIT,3603,2025-10-27 05:55:13
5508,1083,DEBIT,2755,2026-02-23 05:08:11
5509,1083,CREDIT,1811,2026-04-04 16:06:29
5510,1083,DEBIT,1908,2026-02-02 06:59:49
5511,1084,CREDIT,4428,2026-06-03 07:04:25
5512,1084,DEBIT,4874,2025-11-24 20:03:05
5513,1084,CREDIT,3037,2025-06-28 10:37:10
5514,1084,CREDIT,3675,2026-03-07 16:33:36
5515,1084,DEBIT,4331,2025-09-08 01:26:59
5516,1084,DEBIT,3473,2026-05-17 11:00:14
5517,1085,DEBIT,1153,2025-09-05 13:52:20
5518,1085,CREDIT,2814,2026-02-15 20:54:09
5519,1085,CREDIT,4673,2026-01-23 11:12:59
5520,1085,DEBIT,192,2025-12-08 17:29:46
5521,1085,CREDIT,2326,2026-05-01 20:38:52
5522,1086,CREDIT,3069,2026-02-25 03:58:49
5523,1086,DEBIT,4946,2026-01-26 19:39:56
5524,1086,DEBIT,4938,2026-03-20 15:21:22
5525,1086,DEBIT,4634,2026-03-26 09:48:12
5526,1086,CREDIT,4255,2025-11-01 13:30:38
5527,1086,CREDIT,4901,2026-05-12 20:26:40
5528,1086,DEBIT,1082,2026-02-25 12:07:16
5529,1086,DEBIT,4873,2026-04-15 05:24:22
5530,1086,DEBIT,4176,2025-07-15 05:48:12
5531,1086,DEBIT,1717,2025-11-05 22:18:10
5532,1087,DEBIT,1901,2026-03-21 15:31:46
5533,1087,CREDIT,2063,2026-04-17 22:50:55
5534,1087,DEBIT,1986,2025-12-14 02:01:05
5535,1088,CREDIT,3621,2026-05-21 03:14:58
5536,1088,CREDIT,3123,2025-07-04 00:14:37
5537,1088,DEBIT,3459,2025-12-20 07:44:21
5538,1088,DEBIT,2443,2025-09-18 03:42:05
5539,1088,CREDIT,4143,2026-05-10 04:52:49
5540,1088,CREDIT,4673,2026-03-06 04:47:23
5541,1088,CREDIT,2675,2025-08-20 04:39:19
5542,1088,DEBIT,2523,2025-08-01 05:21:40
5543,1088,CREDIT,3614,2026-05-29 19:49:11
5544,1088,CREDIT,4827,2025-06-19 10:41:26
5545,1089,DEBIT,2416,2026-01-07 04:43:44
5546,1089,DEBIT,2409,2026-01-13 15:47:00
5547,1089,CREDIT,4111,2025-07-06 00:07:46
5548,1089,CREDIT,653,2025-06-20 13:46:25
5549,1089,CREDIT,2011,2025-08-16 02:15:35
5550,1089,CREDIT,3036,2025-06-25 18:39:26
5551,1090,DEBIT,1274,2026-04-26 11:02:44
5552,1090,CREDIT,3035,2026-02-25 14:02:15
5553,1090,CREDIT,2443,2026-05-11 20:57:19
5554,1090,DEBIT,810,2025-07-10 09:26:26
5555,1090,CREDIT,1788,2025-08-17 23:47:56
5556,1091,CREDIT,1043,2025-09-17 07:11:54
5557,1091,DEBIT,3450,2026-05-29 20:42:35
5558,1091,DEBIT,3253,2025-09-13 18:08:14
5559,1091,DEBIT,3722,2025-07-13 13:12:13
5560,1092,CREDIT,3591,2026-05-29 21:23:39
5561,1092,CREDIT,3882,2025-09-13 15:14:40
5562,1092,CREDIT,2849,2025-07-25 12:40:20
5563,1092,CREDIT,2857,2025-12-09 02:35:51
5564,1093,DEBIT,2759,2026-03-18 18:41:41
5565,1093,DEBIT,4319,2026-05-10 02:47:12
5566,1093,DEBIT,2401,2025-08-13 01:39:03
5567,1093,DEBIT,434,2025-07-12 06:25:21
5568,1093,CREDIT,2982,2025-10-14 10:33:57
5569,1093,CREDIT,3273,2025-08-29 07:43:04
5570,1093,CREDIT,953,2026-02-02 04:12:43
5571,1094,DEBIT,976,2026-04-09 04:15:07
5572,1094,CREDIT,1535,2025-07-05 18:53:30
5573,1094,DEBIT,3834,2026-03-13 16:36:02
5574,1094,CREDIT,3324,2025-11-10 13:58:49
5575,1094,DEBIT,3834,2026-01-16 07:58:38
5576,1095,DEBIT,4986,2026-03-03 11:40:10
5577,1095,DEBIT,3665,2025-08-06 08:27:27
5578,1095,DEBIT,2601,2026-05-28 23:08:51
5579,1095,CREDIT,4049,2026-05-23 06:32:37
5580,1095,CREDIT,2701,2025-11-10 13:40:08
5581,1095,CREDIT,3232,2026-01-04 06:10:36
5582,1096,DEBIT,1920,2026-05-30 06:51:28
5583,1097,CREDIT,2742,2025-07-09 16:06:27
5584,1097,DEBIT,406,2026-05-23 19:45:10
5585,1097,DEBIT,1002,2026-02-02 14:17:15
5586,1097,DEBIT,848,2026-06-15 08:46:02
5587,1098,DEBIT,1624,2025-09-16 15:10:31
5588,1098,DEBIT,4304,2026-05-08 16:29:25
5589,1098,DEBIT,1003,2025-08-16 02:56:47
5590,1098,DEBIT,2916,2025-06-24 20:23:04
5591,1098,DEBIT,3368,2025-10-25 13:29:36
5592,1098,DEBIT,1214,2026-03-07 03:44:23
5593,1098,DEBIT,667,2026-06-17 02:39:40
5594,1098,DEBIT,4820,2026-02-27 14:38:38
5595,1098,CREDIT,2728,2025-06-19 04:18:29
5596,1098,CREDIT,4209,2025-12-16 19:56:16
5597,1099,CREDIT,3281,2025-12-20 07:28:59
5598,1099,DEBIT,4800,2025-09-17 03:35:03
5599,1099,DEBIT,685,2026-05-30 06:00:09
5600,1099,CREDIT,4747,2026-02-22 01:25:34
5601,1099,CREDIT,2443,2025-09-04 08:10:08
5602,1099,DEBIT,1172,2026-01-05 00:51:24
5603,1099,DEBIT,4398,2025-08-04 19:44:14
5604,1099,CREDIT,2288,2025-08-12 22:58:37
5605,1099,DEBIT,339,2025-07-12 22:18:37
5606,1099,DEBIT,3366,2025-09-02 13:45:14
5607,1100,CREDIT,3871,2026-01-23 08:56:03
5608,1100,CREDIT,2745,2025-07-22 08:40:18
5609,1100,CREDIT,299,2026-04-09 02:06:23
5610,1100,CREDIT,2929,2026-01-17 02:24:41
5611,1101,CREDIT,1399,2025-08-14 17:23:52
5612,1101,CREDIT,2232,2026-05-10 04:23:52
5613,1101,CREDIT,3110,2026-05-30 13:55:09
5614,1101,DEBIT,777,2025-07-09 22:47:05
5615,1101,CREDIT,1200,2026-02-25 17:35:41
5616,1101,DEBIT,499,2026-05-26 19:45:48
5617,1101,DEBIT,1946,2026-06-08 20:18:34
5618,1101,CREDIT,1820,2026-05-04 13:16:20
5619,1102,CREDIT,4016,2026-04-25 06:30:42
5620,1102,CREDIT,1852,2025-06-25 17:49:31
5621,1102,DEBIT,3293,2026-01-16 04:47:41
5622,1102,CREDIT,1079,2025-09-28 10:43:43
5623,1102,DEBIT,3144,2025-08-11 17:08:26
5624,1102,DEBIT,2837,2025-10-05 16:49:41
5625,1103,DEBIT,3074,2026-01-02 21:13:56
5626,1103,DEBIT,939,2025-09-08 13:11:30
5627,1103,DEBIT,4824,2025-10-11 14:38:24
5628,1103,CREDIT,2844,2026-03-26 23:23:21
5629,1103,DEBIT,1583,2026-06-17 02:02:51
5630,1103,DEBIT,3347,2025-10-09 05:17:52
5631,1103,CREDIT,889,2025-10-09 19:22:14
5632,1103,CREDIT,204,2026-05-07 21:59:12
5633,1104,CREDIT,4739,2026-03-18 05:26:54
5634,1105,CREDIT,3836,2026-04-01 07:15:30
5635,1105,DEBIT,2272,2026-05-04 21:27:41
5636,1106,DEBIT,3602,2026-06-03 17:44:02
5637,1106,CREDIT,3777,2025-07-04 23:37:03
5638,1106,DEBIT,1047,2025-07-31 18:08:30
5639,1106,CREDIT,4285,2025-09-06 18:51:48
5640,1107,DEBIT,4207,2026-02-19 00:22:26
5641,1107,DEBIT,4927,2026-05-04 20:11:50
5642,1107,CREDIT,4950,2025-12-16 19:27:14
5643,1107,CREDIT,943,2025-07-02 04:51:53
5644,1107,DEBIT,2024,2026-01-07 10:34:36
5645,1107,DEBIT,1860,2026-02-13 03:41:57
5646,1107,CREDIT,1863,2025-12-25 06:08:36
5647,1107,CREDIT,901,2026-03-15 08:29:48
5648,1107,CREDIT,4341,2026-03-17 03:08:41
5649,1107,DEBIT,401,2026-06-13 20:13:10
5650,1108,DEBIT,986,2026-04-02 00:54:09
5651,1108,DEBIT,2580,2025-06-28 17:06:01
5652,1108,DEBIT,4904,2026-05-09 22:21:59
5653,1108,CREDIT,2726,2026-02-04 04:14:43
5654,1108,DEBIT,931,2026-03-08 11:12:24
5655,1108,DEBIT,2490,2025-11-18 13:38:15
5656,1108,DEBIT,1836,2025-10-09 02:31:44
5657,1108,CREDIT,1144,2026-03-24 20:31:15
5658,1108,CREDIT,4724,2026-01-29 20:10:25
5659,1109,CREDIT,773,2025-09-01 20:41:47
5660,1109,DEBIT,362,2026-03-23 02:05:31
5661,1109,DEBIT,1691,2025-08-08 21:34:06
5662,1109,CREDIT,2508,2026-05-26 16:07:52
5663,1109,DEBIT,4728,2025-11-10 01:09:25
5664,1109,CREDIT,4872,2025-10-28 05:38:19
5665,1109,CREDIT,3173,2025-10-21 01:43:33
5666,1109,CREDIT,1527,2025-07-26 15:34:41
5667,1109,DEBIT,1627,2026-03-19 02:57:59
5668,1109,CREDIT,2314,2025-12-01 00:22:51
5669,1110,DEBIT,3491,2026-06-09 15:07:00
5670,1110,CREDIT,2764,2026-03-13 05:10:48
5671,1110,CREDIT,4084,2025-11-23 16:08:59
5672,1110,DEBIT,3922,2025-06-27 19:36:09
5673,1111,DEBIT,420,2026-03-31 21:46:14
5674,1111,DEBIT,1923,2025-10-03 12:50:07
5675,1112,CREDIT,4374,2025-11-25 15:28:53
5676,1112,CREDIT,3207,2026-05-08 19:33:21
5677,1112,CREDIT,3017,2025-12-05 11:07:41
5678,1112,DEBIT,3015,2026-02-16 16:59:48
5679,1112,CREDIT,1887,2026-01-22 06:05:49
5680,1112,CREDIT,2538,2025-10-20 20:53:57
5681,1112,DEBIT,3403,2025-09-23 19:57:42
5682,1112,DEBIT,2740,2025-09-06 01:08:13
5683,1112,CREDIT,3787,2025-07-10 10:16:09
5684,1113,DEBIT,3775,2025-11-17 14:15:45
5685,1113,DEBIT,1726,2026-03-03 00:18:44
5686,1113,CREDIT,1135,2025-09-13 22:53:57
5687,1113,DEBIT,2432,2026-04-22 22:34:02
5688,1113,DEBIT,969,2025-11-23 20:06:05
5689,1113,DEBIT,1935,2026-05-17 03:24:17
5690,1113,CREDIT,4551,2026-02-20 09:37:42
5691,1113,DEBIT,4971,2025-07-07 23:41:50
5692,1113,CREDIT,300,2025-10-16 14:25:26
5693,1113,DEBIT,3947,2025-12-09 14:56:14
5694,1114,CREDIT,4031,2026-06-01 02:04:30
5695,1114,CREDIT,2576,2025-08-26 10:33:33
5696,1114,CREDIT,4615,2026-04-06 10:57:25
5697,1114,DEBIT,2174,2026-05-10 15:48:48
5698,1115,CREDIT,3176,2025-10-28 05:33:23
5699,1115,CREDIT,3447,2025-09-18 01:19:36
5700,1115,CREDIT,726,2025-09-11 14:49:34
5701,1115,DEBIT,2713,2026-01-14 18:37:52
5702,1115,CREDIT,4600,2026-05-31 14:27:32
5703,1115,DEBIT,2136,2026-01-29 21:57:45
5704,1115,DEBIT,1020,2026-06-10 14:20:54
5705,1115,DEBIT,1595,2026-03-16 21:49:05
5706,1115,CREDIT,3648,2025-11-19 14:30:58
5707,1116,CREDIT,4652,2025-11-13 10:27:59
5708,1116,CREDIT,2456,2025-12-08 17:15:31
5709,1116,DEBIT,3987,2025-08-20 08:34:01
5710,1116,CREDIT,222,2025-09-24 00:28:07
5711,1116,CREDIT,2727,2026-03-11 09:13:24
5712,1116,DEBIT,4885,2026-02-04 05:00:37
5713,1117,DEBIT,743,2025-07-07 21:53:01
5714,1117,DEBIT,3239,2025-09-30 02:11:48
5715,1117,CREDIT,4898,2026-04-24 16:55:07
5716,1117,DEBIT,1686,2025-11-06 04:56:16
5717,1117,DEBIT,3914,2025-08-28 02:04:57
5718,1118,CREDIT,2174,2025-07-07 14:47:15
5719,1118,CREDIT,3223,2025-12-09 02:47:01
5720,1118,CREDIT,1337,2026-03-04 10:04:50
5721,1118,CREDIT,1291,2025-07-20 23:58:06
5722,1119,CREDIT,1087,2025-10-16 11:44:13
5723,1119,DEBIT,2219,2026-05-21 18:33:52
5724,1119,DEBIT,4413,2025-06-21 01:27:38
5725,1119,DEBIT,2633,2026-02-17 19:24:56
5726,1119,DEBIT,1393,2026-02-06 08:04:41
5727,1119,CREDIT,3440,2026-04-16 07:16:50
5728,1119,DEBIT,2134,2025-09-20 20:22:08
5729,1119,DEBIT,2324,2026-03-11 03:14:03
5730,1119,CREDIT,2138,2026-05-11 09:49:38
5731,1119,DEBIT,4990,2026-02-20 11:36:46
5732,1120,DEBIT,3685,2026-06-04 09:04:27
5733,1120,CREDIT,4570,2025-11-14 15:36:30
5734,1120,CREDIT,2245,2025-12-06 19:33:32
5735,1120,CREDIT,2718,2025-08-23 18:14:02
5736,1120,CREDIT,1732,2026-03-03 02:28:09
5737,1120,CREDIT,1549,2025-10-03 21:27:01
5738,1120,DEBIT,4478,2026-02-28 23:28:50
5739,1121,CREDIT,4168,2025-11-08 06:09:42
5740,1122,DEBIT,4913,2025-09-07 14:28:52
5741,1122,CREDIT,3535,2025-10-17 08:53:18
5742,1122,CREDIT,3433,2025-08-15 10:11:27
5743,1122,CREDIT,4872,2026-05-23 10:18:45
5744,1122,DEBIT,1303,2025-10-29 21:02:31
5745,1122,CREDIT,3467,2025-06-20 20:46:19
5746,1122,DEBIT,3018,2026-03-14 17:05:55
5747,1122,CREDIT,2880,2025-08-15 20:52:00
5748,1122,DEBIT,3503,2026-04-10 21:20:44
5749,1123,CREDIT,909,2025-10-21 01:45:06
5750,1123,CREDIT,4865,2026-01-25 17:16:01
5751,1123,DEBIT,4887,2025-08-31 11:24:59
5752,1123,DEBIT,1831,2025-07-10 07:02:33
5753,1123,DEBIT,526,2026-02-10 16:46:39
5754,1123,CREDIT,4379,2025-07-06 08:00:56
5755,1123,DEBIT,4155,2025-10-23 07:32:33
5756,1123,DEBIT,1832,2025-08-28 04:58:15
5757,1123,DEBIT,2750,2026-03-01 01:43:02
5758,1123,CREDIT,1075,2026-03-04 20:57:31
5759,1124,CREDIT,4015,2025-09-25 13:23:44
5760,1125,DEBIT,4929,2026-06-03 15:36:47
5761,1125,DEBIT,1253,2025-12-14 07:44:12
5762,1125,DEBIT,4544,2025-08-07 12:41:40
5763,1125,CREDIT,141,2025-12-03 03:31:27
5764,1125,DEBIT,3332,2025-08-26 14:26:57
5765,1125,CREDIT,540,2026-04-23 18:46:57
5766,1125,CREDIT,3578,2025-07-27 21:17:14
5767,1125,DEBIT,4553,2026-06-06 22:57:09
5768,1126,DEBIT,4204,2025-11-12 11:41:20
5769,1126,CREDIT,3115,2026-02-20 05:30:58
5770,1126,CREDIT,1381,2025-12-05 17:45:11
5771,1126,DEBIT,2374,2025-08-02 19:39:56
5772,1126,CREDIT,4416,2026-06-11 14:08:09
5773,1126,CREDIT,3896,2026-04-12 12:45:45
5774,1126,DEBIT,1131,2026-03-02 14:49:30
5775,1127,DEBIT,4833,2025-09-06 17:57:25
5776,1127,CREDIT,4184,2026-05-31 03:03:21
5777,1127,DEBIT,3930,2025-06-21 03:22:35
5778,1127,DEBIT,2802,2025-07-09 22:43:10
5779,1127,DEBIT,2632,2026-01-08 20:14:39
5780,1128,CREDIT,2607,2025-09-13 14:51:19
5781,1128,CREDIT,4817,2025-10-23 21:21:32
5782,1128,DEBIT,3581,2025-10-19 10:47:48
5783,1128,DEBIT,2214,2026-05-26 11:26:45
5784,1129,DEBIT,4550,2025-10-08 18:54:34
5785,1129,DEBIT,1394,2025-12-22 17:20:12
5786,1129,DEBIT,4717,2026-06-17 04:27:39
5787,1129,DEBIT,388,2026-05-31 15:56:51
5788,1129,CREDIT,3558,2026-01-08 03:04:16
5789,1129,CREDIT,2935,2025-10-05 20:33:54
5790,1129,DEBIT,2885,2025-07-14 20:21:52
5791,1129,CREDIT,1490,2026-03-18 19:36:30
5792,1129,DEBIT,1327,2025-10-20 14:25:32
5793,1129,DEBIT,2968,2025-11-03 02:06:15
5794,1130,CREDIT,992,2025-12-15 11:30:39
5795,1130,CREDIT,2333,2026-04-19 20:41:10
5796,1130,DEBIT,2314,2025-07-31 09:14:08
5797,1130,DEBIT,1200,2026-06-13 01:46:05
5798,1130,DEBIT,3444,2025-07-10 11:20:09
5799,1131,DEBIT,2097,2025-10-04 01:27:47
5800,1131,DEBIT,4623,2025-11-24 06:09:28
5801,1131,DEBIT,1545,2026-01-20 08:46:21
5802,1131,DEBIT,4704,2025-08-05 10:33:25
5803,1131,CREDIT,4615,2025-12-26 16:12:54
5804,1132,DEBIT,3262,2026-04-24 08:12:09
5805,1132,DEBIT,2417,2025-07-05 20:36:11
5806,1132,CREDIT,1850,2026-04-06 10:10:53
5807,1132,DEBIT,4386,2025-12-17 01:21:15
5808,1132,DEBIT,4645,2025-11-14 20:47:11
5809,1132,DEBIT,2477,2025-09-29 00:08:23
5810,1133,DEBIT,1328,2025-08-27 00:47:02
5811,1134,DEBIT,2299,2025-08-17 22:46:41
5812,1134,DEBIT,3117,2026-01-15 01:11:47
5813,1134,CREDIT,1369,2025-12-20 22:46:09
5814,1134,CREDIT,275,2026-06-18 05:09:28
5815,1134,DEBIT,758,2026-03-25 22:30:28
5816,1134,CREDIT,2832,2026-04-23 00:33:55
5817,1135,CREDIT,911,2025-10-16 09:17:12
5818,1135,DEBIT,2873,2025-11-18 11:14:34
5819,1135,DEBIT,1738,2025-06-24 13:08:24
5820,1135,CREDIT,1182,2026-03-21 16:03:03
5821,1135,CREDIT,4082,2025-08-18 23:04:13
5822,1135,CREDIT,4284,2025-07-24 06:34:19
5823,1135,DEBIT,3391,2026-04-07 23:38:10
5824,1135,DEBIT,3239,2026-01-03 03:16:26
5825,1135,CREDIT,3394,2025-09-14 01:01:54
5826,1135,CREDIT,4894,2026-01-02 08:28:25
5827,1136,CREDIT,753,2025-12-14 11:26:48
5828,1136,DEBIT,4539,2026-05-14 15:53:28
5829,1136,DEBIT,4194,2025-09-14 19:34:47
5830,1136,DEBIT,1654,2025-09-09 21:15:22
5831,1137,DEBIT,1019,2026-04-05 14:41:33
5832,1137,DEBIT,602,2025-12-14 01:05:52
5833,1137,CREDIT,4019,2026-01-11 08:09:06
5834,1138,CREDIT,956,2025-08-07 08:23:25
5835,1138,DEBIT,3546,2025-09-25 13:04:05
5836,1138,DEBIT,3816,2025-08-23 06:09:09
5837,1138,CREDIT,1420,2025-12-13 01:21:53
5838,1139,DEBIT,4816,2026-04-04 04:58:44
5839,1139,DEBIT,2134,2025-11-27 02:08:11
5840,1139,DEBIT,1805,2026-05-15 05:46:10
5841,1139,DEBIT,3678,2025-07-08 07:46:55
5842,1140,CREDIT,896,2026-06-12 00:30:18
5843,1140,CREDIT,4385,2025-07-02 03:09:02
5844,1140,DEBIT,1056,2025-12-17 00:28:50
5845,1140,CREDIT,355,2025-06-20 01:44:06
5846,1140,DEBIT,3146,2026-01-03 04:22:43
5847,1140,CREDIT,1685,2025-11-11 14:15:55
5848,1140,DEBIT,2053,2026-01-17 20:24:02
5849,1140,CREDIT,2085,2025-12-24 06:11:54
5850,1140,CREDIT,3966,2026-04-05 16:43:59
5851,1140,CREDIT,1310,2025-08-05 03:36:02
5852,1141,DEBIT,4330,2026-02-02 21:00:50
5853,1141,DEBIT,3156,2025-08-28 21:55:42
5854,1141,DEBIT,3285,2025-07-15 16:14:40
5855,1141,CREDIT,801,2026-02-15 12:51:45
5856,1141,DEBIT,1417,2026-03-07 20:23:26
5857,1141,DEBIT,1084,2025-07-28 09:58:31
5858,1141,CREDIT,4555,2025-08-19 23:54:54
5859,1141,CREDIT,4945,2025-10-06 15:29:10
5860,1141,CREDIT,3123,2025-10-14 06:34:31
5861,1141,CREDIT,2760,2026-02-24 19:13:55
5862,1142,CREDIT,1113,2026-01-12 00:28:52
5863,1142,DEBIT,748,2026-01-19 09:08:39
5864,1142,CREDIT,2818,2025-09-21 15:49:07
5865,1142,CREDIT,4078,2026-01-11 20:25:05
5866,1143,DEBIT,2647,2025-10-01 04:12:48
5867,1143,CREDIT,1362,2025-07-21 22:12:44
5868,1143,CREDIT,2589,2026-03-08 21:26:27
5869,1143,CREDIT,3683,2025-08-19 03:19:06
5870,1143,DEBIT,4377,2025-08-18 16:20:45
5871,1143,DEBIT,4830,2025-08-24 22:33:34
5872,1143,DEBIT,731,2025-07-01 15:57:57
5873,1143,CREDIT,3094,2025-06-23 14:16:31
5874,1144,CREDIT,265,2025-07-29 15:49:04
5875,1144,DEBIT,2828,2025-10-26 06:12:32
5876,1144,DEBIT,1030,2026-01-05 13:00:30
5877,1144,CREDIT,3475,2025-10-08 12:38:41
5878,1144,CREDIT,2742,2025-07-21 17:32:27
5879,1144,DEBIT,4069,2026-04-23 21:09:06
5880,1144,DEBIT,2277,2026-03-28 19:22:49
5881,1144,CREDIT,3945,2026-01-29 20:20:05
5882,1145,DEBIT,2402,2026-01-16 05:22:58
5883,1145,DEBIT,2199,2026-04-28 22:40:45
5884,1145,CREDIT,3807,2026-03-08 07:39:40
5885,1145,DEBIT,4124,2025-12-09 10:05:43
5886,1145,CREDIT,1191,2025-11-10 01:32:51
5887,1145,CREDIT,2020,2025-09-02 20:28:09
5888,1146,CREDIT,2893,2026-05-21 18:41:03
5889,1146,CREDIT,3995,2025-11-07 11:07:47
5890,1146,DEBIT,4119,2026-04-03 17:16:06
5891,1146,DEBIT,196,2026-05-30 07:49:42
5892,1146,CREDIT,377,2026-03-24 14:05:06
5893,1146,DEBIT,4679,2025-11-25 00:26:11
5894,1146,DEBIT,3231,2025-12-11 20:34:06
5895,1147,CREDIT,3751,2025-12-03 12:01:45
5896,1148,CREDIT,424,2026-04-23 10:09:35
5897,1148,DEBIT,1390,2026-03-10 03:30:43
5898,1148,CREDIT,226,2026-04-15 17:06:48
5899,1148,DEBIT,4765,2025-12-10 06:06:49
5900,1148,CREDIT,2087,2025-10-09 23:03:21
5901,1148,CREDIT,2419,2025-10-06 00:36:11
5902,1148,DEBIT,4708,2026-01-08 04:22:51
5903,1148,DEBIT,1759,2025-12-01 11:13:09
5904,1149,DEBIT,3000,2025-08-14 10:50:12
5905,1149,DEBIT,1371,2025-07-16 22:21:46
5906,1149,CREDIT,3998,2026-03-29 11:13:48
5907,1149,DEBIT,3779,2025-12-19 19:09:51
5908,1149,CREDIT,433,2026-01-01 08:47:23
5909,1149,CREDIT,276,2025-06-20 19:42:11
5910,1149,DEBIT,4566,2025-06-20 20:18:59
5911,1149,DEBIT,3115,2025-10-29 10:13:56
5912,1149,DEBIT,3975,2026-01-03 07:49:27
5913,1150,CREDIT,2592,2025-07-30 11:34:44
5914,1150,DEBIT,1262,2026-06-11 13:33:29
5915,1150,DEBIT,863,2026-05-01 08:24:30
5916,1150,CREDIT,3681,2026-04-23 12:53:31
5917,1151,DEBIT,3939,2025-11-18 12:52:54
5918,1151,CREDIT,4684,2025-12-03 22:58:21
5919,1151,DEBIT,3945,2026-04-18 11:54:55
5920,1151,DEBIT,2539,2025-09-28 07:43:41
5921,1151,DEBIT,958,2026-01-26 10:12:30
5922,1151,CREDIT,4112,2025-07-09 16:21:31
5923,1152,CREDIT,3906,2026-01-27 01:27:24
5924,1152,CREDIT,2630,2025-10-19 18:52:49
5925,1152,DEBIT,2273,2026-01-08 02:23:15
5926,1152,DEBIT,723,2025-06-27 01:24:02
5927,1152,CREDIT,4305,2026-04-05 14:55:31
5928,1152,CREDIT,1658,2026-01-29 18:15:14
5929,1152,CREDIT,2638,2026-02-21 00:42:35
5930,1153,DEBIT,2660,2025-12-28 21:37:54
5931,1153,CREDIT,2259,2026-01-13 09:56:40
5932,1153,DEBIT,738,2026-01-27 19:29:13
5933,1154,DEBIT,2169,2025-12-22 11:59:24
5934,1154,CREDIT,1399,2025-12-08 07:45:29
5935,1154,CREDIT,2829,2026-04-08 17:07:56
5936,1154,CREDIT,674,2025-10-22 15:39:08
5937,1154,CREDIT,4157,2026-04-16 09:05:46
5938,1155,DEBIT,487,2025-08-02 08:26:49
5939,1155,CREDIT,4800,2025-12-19 10:43:45
5940,1155,CREDIT,365,2026-03-25 18:21:13
5941,1155,DEBIT,3346,2025-10-16 01:53:53
5942,1155,CREDIT,311,2025-09-14 23:31:03
5943,1156,DEBIT,3927,2025-07-06 22:00:51
5944,1156,DEBIT,3149,2025-08-22 18:43:32
5945,1156,DEBIT,551,2026-05-22 14:11:43
5946,1156,CREDIT,3641,2026-03-08 08:42:26
5947,1156,DEBIT,2991,2026-05-24 21:16:27
5948,1156,DEBIT,1334,2026-05-14 13:30:42
5949,1156,DEBIT,4167,2025-12-02 05:09:40
5950,1156,DEBIT,537,2026-02-06 15:16:51
5951,1157,CREDIT,2424,2025-11-18 12:24:53
5952,1157,CREDIT,921,2025-11-06 00:47:00
5953,1157,CREDIT,866,2026-02-02 04:33:28
5954,1157,CREDIT,2402,2026-04-29 14:33:10
5955,1157,DEBIT,2340,2026-06-16 12:56:14
5956,1157,CREDIT,1277,2026-06-13 19:58:41
5957,1157,CREDIT,476,2025-07-18 16:34:29
5958,1157,CREDIT,2318,2025-08-20 21:27:08
5959,1158,DEBIT,4863,2025-11-29 16:01:47
5960,1158,DEBIT,3345,2026-03-16 20:53:13
5961,1158,DEBIT,3709,2026-06-04 14:38:59
5962,1158,CREDIT,3426,2025-12-18 21:19:36
5963,1158,CREDIT,4223,2026-03-18 12:58:19
5964,1158,DEBIT,2942,2025-12-03 02:23:10
5965,1158,DEBIT,1502,2025-11-13 16:21:32
5966,1158,DEBIT,1362,2026-02-18 06:27:43
5967,1158,CREDIT,541,2025-08-20 12:51:54
5968,1159,DEBIT,3138,2026-05-31 16:14:46
5969,1160,DEBIT,4314,2026-05-11 10:38:29
5970,1160,DEBIT,2882,2026-01-29 02:08:56
5971,1160,CREDIT,2504,2025-10-20 11:29:56
5972,1160,DEBIT,1826,2025-09-22 16:16:01
5973,1161,CREDIT,1971,2025-07-16 18:46:56
5974,1161,DEBIT,3499,2026-01-22 01:30:16
5975,1162,DEBIT,1674,2025-09-27 02:22:43
5976,1162,DEBIT,178,2026-03-09 19:45:18
5977,1162,DEBIT,4023,2026-02-13 06:03:03
5978,1163,DEBIT,565,2025-10-17 06:42:19
5979,1164,CREDIT,1349,2026-04-19 03:35:15
5980,1164,DEBIT,2065,2025-09-15 09:52:10
5981,1164,CREDIT,1690,2026-03-16 04:41:23
5982,1164,CREDIT,1061,2026-01-09 21:40:56
5983,1165,DEBIT,243,2026-03-23 07:11:04
5984,1165,CREDIT,4202,2025-09-17 07:45:49
5985,1165,DEBIT,2666,2026-04-28 23:28:43
5986,1165,DEBIT,3366,2026-03-03 19:07:42
5987,1165,CREDIT,3330,2025-06-26 15:51:28
5988,1165,DEBIT,4024,2025-11-15 04:49:15
5989,1165,CREDIT,1774,2025-10-28 12:28:52
5990,1165,CREDIT,1397,2026-05-23 17:55:18
5991,1165,CREDIT,4284,2025-10-11 23:52:55
5992,1165,CREDIT,4991,2025-09-30 14:44:05
5993,1166,DEBIT,1541,2025-11-24 15:18:03
5994,1166,DEBIT,1876,2025-07-31 23:18:03
5995,1166,CREDIT,4014,2025-06-26 03:08:06
5996,1166,DEBIT,1936,2025-07-20 21:59:16
5997,1166,CREDIT,4114,2026-05-15 10:53:10
5998,1167,DEBIT,2193,2025-08-10 08:13:53
5999,1167,CREDIT,3334,2026-06-11 23:48:26
